,Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Monthly,Net Revenue
2537,2023-01-16,Magnesium,Mineral,181,12.39,2242.59,0.04,1,UK,Walmart,0.0055248618784530384,2023-01,2230.6956
2538,2023-01-16,Ashwagandha,Herbal,137,55.87,7654.19,0.12,0,USA,Walmart,0.0,2023-01,7654.19
2539,2023-01-16,Melatonin,Sleep Aid,148,38.88,5754.24,0.11,0,UK,iHerb,0.0,2023-01,5754.24
2540,2023-01-16,Biotin,Vitamin,149,17.79,2650.71,0.05,2,USA,iHerb,0.013422818791946308,2023-01,2616.909
2541,2023-01-16,Green Tea Extract,Fat Burner,141,23.58,3324.78,0.01,1,Canada,iHerb,0.0070921985815602835,2023-01,3301.4358
2542,2023-01-16,Iron Supplement,Mineral,138,42.06,5804.28,0.23,2,USA,Walmart,0.014492753623188406,2023-01,5739.5076
2543,2023-01-16,Electrolyte Powder,Hydration,137,42.09,5766.33,0.17,2,UK,Amazon,0.014598540145985401,2023-01,5696.4606
2544,2023-01-23,Whey Protein,Protein,153,41.83,6399.99,0.07,0,USA,iHerb,0.0,2023-01,6399.99
2545,2023-01-23,Vitamin C,Vitamin,154,14.0,2156.0,0.0,2,Canada,Walmart,0.012987012987012988,2023-01,2128.0
2546,2023-01-23,Fish Oil,Omega,145,28.76,4170.2,0.12,1,UK,iHerb,0.006896551724137931,2023-01,4144.8912
2547,2023-01-23,Multivitamin,Vitamin,155,58.19,9019.45,0.23,3,Canada,iHerb,0.01935483870967742,2023-01,8885.0311
2548,2023-01-23,Pre-Workout,Performance,171,36.82,6296.22,0.19,2,UK,iHerb,0.011695906432748537,2023-01,6236.5716
2549,2023-01-23,BCAA,Amino Acid,168,59.89,10061.52,0.09,3,Canada,Amazon,0.017857142857142856,2023-01,9898.0203
2550,2023-01-23,Creatine,Performance,157,26.29,4127.53,0.2,3,UK,Walmart,0.01910828025477707,2023-01,4064.4339999999997
2551,2023-01-23,Zinc,Mineral,139,29.61,4115.79,0.25,1,USA,Amazon,0.007194244604316547,2023-01,4093.5825
2552,2023-01-23,Collagen Peptides,Protein,140,42.69,5976.6,0.02,2,UK,Walmart,0.014285714285714285,2023-01,5892.9276
2553,2023-01-23,Magnesium,Mineral,173,13.38,2314.74,0.25,2,UK,iHerb,0.011560693641618497,2023-01,2294.6699999999996
2554,2023-01-23,Ashwagandha,Herbal,136,18.56,2524.16,0.21,0,UK,iHerb,0.0,2023-01,2524.16
2555,2023-01-23,Melatonin,Sleep Aid,140,39.31,5503.4,0.2,2,USA,iHerb,0.014285714285714285,2023-01,5440.504
2556,2023-01-23,Biotin,Vitamin,139,42.21,5867.19,0.04,4,UK,iHerb,0.02877697841726619,2023-01,5705.1035999999995
2557,2023-01-23,Green Tea Extract,Fat Burner,150,56.86,8529.0,0.15,2,Canada,Amazon,0.013333333333333334,2023-01,8432.338
2558,2023-01-23,Iron Supplement,Mineral,151,11.66,1760.66,0.07,1,UK,iHerb,0.006622516556291391,2023-01,1749.8162
2559,2023-01-23,Electrolyte Powder,Hydration,128,29.68,3799.04,0.07,0,Canada,iHerb,0.0,2023-01,3799.04
2560,2023-01-30,Whey Protein,Protein,158,29.75,4700.5,0.14,1,UK,Amazon,0.006329113924050633,2023-01,4674.915
2561,2023-01-30,Vitamin C,Vitamin,154,34.43,5302.22,0.16,3,Canada,iHerb,0.01948051948051948,2023-01,5215.4564
2562,2023-01-30,Fish Oil,Omega,146,39.88,5822.48,0.23,1,USA,Walmart,0.00684931506849315,2023-01,5791.7724
2563,2023-01-30,Multivitamin,Vitamin,143,12.46,1781.78,0.03,0,UK,iHerb,0.0,2023-01,1781.78
2564,2023-01-30,Pre-Workout,Performance,164,53.08,8705.12,0.11,0,USA,iHerb,0.0,2023-01,8705.12
2565,2023-01-30,BCAA,Amino Acid,146,41.22,6018.12,0.17,1,UK,Amazon,0.00684931506849315,2023-01,5983.9074
2566,2023-01-30,Creatine,Performance,164,51.5,8446.0,0.05,3,USA,iHerb,0.018292682926829267,2023-01,8299.225
2567,2023-01-30,Zinc,Mineral,143,52.17,7460.31,0.24,2,Canada,Walmart,0.013986013986013986,2023-01,7381.011600000001
2568,2023-01-30,Collagen Peptides,Protein,140,33.33,4666.2,0.22,0,USA,Amazon,0.0,2023-01,4666.2
2569,2023-01-30,Magnesium,Mineral,163,50.43,8220.09,0.23,1,Canada,Amazon,0.006134969325153374,2023-01,8181.2589
2570,2023-01-30,Ashwagandha,Herbal,145,36.47,5288.15,0.17,2,UK,iHerb,0.013793103448275862,2023-01,5227.609799999999
2571,2023-01-30,Melatonin,Sleep Aid,136,19.79,2691.44,0.23,0,UK,Walmart,0.0,2023-01,2691.44
2572,2023-01-30,Biotin,Vitamin,159,25.89,4116.51,0.08,2,Canada,iHerb,0.012578616352201259,2023-01,4068.8724
2573,2023-01-30,Green Tea Extract,Fat Burner,152,25.37,3856.24,0.17,2,Canada,iHerb,0.013157894736842105,2023-01,3814.1258
2574,2023-01-30,Iron Supplement,Mineral,135,34.14,4608.9,0.09,1,Canada,Walmart,0.007407407407407408,2023-01,4577.8326
2575,2023-01-30,Electrolyte Powder,Hydration,157,45.47,7138.79,0.23,2,UK,Walmart,0.012738853503184714,2023-01,7068.7662
2576,2023-02-06,Whey Protein,Protein,154,53.22,8195.88,0.07,2,UK,iHerb,0.012987012987012988,2023-02,8096.890799999999
2577,2023-02-06,Vitamin C,Vitamin,158,13.02,2057.16,0.2,0,USA,iHerb,0.0,2023-02,2057.16
2578,2023-02-06,Fish Oil,Omega,157,53.12,8339.84,0.04,1,UK,Walmart,0.006369426751592357,2023-02,8288.8448
2579,2023-02-06,Multivitamin,Vitamin,153,27.04,4137.12,0.12,1,UK,iHerb,0.006535947712418301,2023-02,4113.3248
2580,2023-02-06,Pre-Workout,Performance,148,38.31,5669.88,0.06,5,Canada,iHerb,0.033783783783783786,2023-02,5489.823
2581,2023-02-06,BCAA,Amino Acid,150,33.85,5077.5,0.22,0,UK,Walmart,0.0,2023-02,5077.5
2582,2023-02-06,Creatine,Performance,156,18.48,2882.88,0.2,1,USA,Amazon,0.00641025641025641,2023-02,2868.096
2583,2023-02-06,Zinc,Mineral,142,41.93,5954.06,0.22,2,UK,Walmart,0.014084507042253521,2023-02,5888.649200000001
2584,2023-02-06,Collagen Peptides,Protein,159,12.74,2025.66,0.19,2,USA,Amazon,0.012578616352201259,2023-02,2005.0212000000001
2585,2023-02-06,Magnesium,Mineral,127,14.12,1793.24,0.18,1,Canada,Walmart,0.007874015748031496,2023-02,1781.6616
2586,2023-02-06,Ashwagandha,Herbal,179,40.3,7213.7,0.05,2,USA,Amazon,0.0111731843575419,2023-02,7137.13
2587,2023-02-06,Melatonin,Sleep Aid,158,50.75,8018.5,0.21,0,Canada,Walmart,0.0,2023-02,8018.5
2588,2023-02-06,Biotin,Vitamin,144,34.93,5029.92,0.05,1,UK,Amazon,0.006944444444444444,2023-02,4996.7365
2589,2023-02-06,Green Tea Extract,Fat Burner,147,50.49,7422.03,0.1,0,UK,Amazon,0.0,2023-02,7422.03
2590,2023-02-06,Iron Supplement,Mineral,145,43.14,6255.3,0.21,2,UK,Walmart,0.013793103448275862,2023-02,6187.138800000001
2591,2023-02-06,Electrolyte Powder,Hydration,146,19.31,2819.26,0.07,2,Canada,Walmart,0.0136986301369863,2023-02,2783.3434
2592,2023-02-13,Whey Protein,Protein,168,33.26,5587.68,0.02,0,Canada,Amazon,0.0,2023-02,5587.68
2593,2023-02-13,Vitamin C,Vitamin,145,40.46,5866.7,0.0,5,USA,iHerb,0.034482758620689655,2023-02,5664.4
2594,2023-02-13,Fish Oil,Omega,145,36.75,5328.75,0.03,2,UK,iHerb,0.013793103448275862,2023-02,5257.455
2595,2023-02-13,Multivitamin,Vitamin,158,35.73,5645.34,0.02,2,UK,Walmart,0.012658227848101266,2023-02,5575.3092
2596,2023-02-13,Pre-Workout,Performance,170,23.18,3940.6,0.23,1,Canada,Walmart,0.0058823529411764705,2023-02,3922.7514
2597,2023-02-13,BCAA,Amino Acid,155,39.82,6172.1,0.1,1,UK,iHerb,0.0064516129032258064,2023-02,6136.262000000001
2598,2023-02-13,Creatine,Performance,159,42.18,6706.62,0.06,0,Canada,Walmart,0.0,2023-02,6706.62
2599,2023-02-13,Zinc,Mineral,162,25.34,4105.08,0.03,0,Canada,Walmart,0.0,2023-02,4105.08
2600,2023-02-13,Collagen Peptides,Protein,144,55.94,8055.36,0.22,3,UK,Walmart,0.020833333333333332,2023-02,7924.4604
2601,2023-02-13,Magnesium,Mineral,169,20.97,3543.93,0.2,1,Canada,Amazon,0.005917159763313609,2023-02,3527.154
2602,2023-02-13,Ashwagandha,Herbal,141,35.75,5040.75,0.08,0,UK,Walmart,0.0,2023-02,5040.75
2603,2023-02-13,Melatonin,Sleep Aid,148,38.53,5702.44,0.22,0,Canada,Amazon,0.0,2023-02,5702.44
2604,2023-02-13,Biotin,Vitamin,136,33.17,4511.12,0.17,2,Canada,Walmart,0.014705882352941176,2023-02,4456.0578
2605,2023-02-13,Green Tea Extract,Fat Burner,146,37.55,5482.3,0.03,1,UK,iHerb,0.00684931506849315,2023-02,5445.8765
2606,2023-02-13,Iron Supplement,Mineral,139,15.56,2162.84,0.01,2,UK,Amazon,0.014388489208633094,2023-02,2132.0312000000004
2607,2023-02-13,Electrolyte Powder,Hydration,154,43.02,6625.08,0.03,1,USA,iHerb,0.006493506493506494,2023-02,6583.3506
2608,2023-02-20,Whey Protein,Protein,134,47.35,6344.9,0.05,1,UK,iHerb,0.007462686567164179,2023-02,6299.9175
2609,2023-02-20,Vitamin C,Vitamin,162,20.5,3321.0,0.2,2,Canada,iHerb,0.012345679012345678,2023-02,3288.2
2610,2023-02-20,Fish Oil,Omega,157,38.18,5994.26,0.18,1,USA,Amazon,0.006369426751592357,2023-02,5962.9524
2611,2023-02-20,Multivitamin,Vitamin,145,25.44,3688.8,0.14,2,UK,iHerb,0.013793103448275862,2023-02,3645.0432
2612,2023-02-20,Pre-Workout,Performance,147,50.28,7391.16,0.18,1,UK,Walmart,0.006802721088435374,2023-02,7349.9304
2613,2023-02-20,BCAA,Amino Acid,144,53.81,7748.64,0.22,0,USA,iHerb,0.0,2023-02,7748.64
2614,2023-02-20,Creatine,Performance,147,58.88,8655.36,0.17,1,Canada,Amazon,0.006802721088435374,2023-02,8606.4896
2615,2023-02-20,Zinc,Mineral,131,47.63,6239.53,0.12,1,USA,Walmart,0.007633587786259542,2023-02,6197.6156
2616,2023-02-20,Collagen Peptides,Protein,168,22.45,3771.6,0.23,3,Canada,Amazon,0.017857142857142856,2023-02,3719.7405
2617,2023-02-20,Magnesium,Mineral,163,17.16,2797.08,0.01,1,USA,iHerb,0.006134969325153374,2023-02,2780.0915999999997
2618,2023-02-20,Ashwagandha,Herbal,160,46.46,7433.6,0.06,1,USA,Walmart,0.00625,2023-02,7389.9276
2619,2023-02-20,Melatonin,Sleep Aid,146,15.48,2260.08,0.12,1,UK,Walmart,0.00684931506849315,2023-02,2246.4575999999997
2620,2023-02-20,Biotin,Vitamin,157,37.21,5841.97,0.01,2,UK,Amazon,0.012738853503184714,2023-02,5768.2942
2621,2023-02-20,Green Tea Extract,Fat Burner,124,44.25,5487.0,0.05,2,Canada,iHerb,0.016129032258064516,2023-02,5402.925
2622,2023-02-20,Iron Supplement,Mineral,170,25.26,4294.2,0.15,4,UK,Walmart,0.023529411764705882,2023-02,4208.316
2623,2023-02-20,Electrolyte Powder,Hydration,143,10.47,1497.21,0.0,2,USA,Walmart,0.013986013986013986,2023-02,1476.27
2624,2023-02-27,Whey Protein,Protein,160,56.5,9040.0,0.03,1,USA,Walmart,0.00625,2023-02,8985.195
2625,2023-02-27,Vitamin C,Vitamin,169,44.11,7454.59,0.13,0,UK,iHerb,0.0,2023-02,7454.59
2626,2023-02-27,Fish Oil,Omega,142,52.62,7472.04,0.18,2,UK,Amazon,0.014084507042253521,2023-02,7385.7432
2627,2023-02-27,Multivitamin,Vitamin,150,15.96,2394.0,0.1,0,Canada,Amazon,0.0,2023-02,2394.0
2628,2023-02-27,Pre-Workout,Performance,139,30.93,4299.27,0.01,1,Canada,iHerb,0.007194244604316547,2023-02,4268.6493
2629,2023-02-27,BCAA,Amino Acid,152,57.16,8688.32,0.02,3,USA,Walmart,0.019736842105263157,2023-02,8520.2696
2630,2023-02-27,Creatine,Performance,145,30.09,4363.05,0.02,2,UK,Amazon,0.013793103448275862,2023-02,4304.073600000001
2631,2023-02-27,Zinc,Mineral,123,46.15,5676.45,0.1,0,USA,iHerb,0.0,2023-02,5676.45
2632,2023-02-27,Collagen Peptides,Protein,160,56.13,8980.8,0.09,1,USA,iHerb,0.00625,2023-02,8929.7217
2633,2023-02-27,Magnesium,Mineral,145,47.55,6894.75,0.08,1,UK,iHerb,0.006896551724137931,2023-02,6851.004
2634,2023-02-27,Ashwagandha,Herbal,147,55.89,8215.83,0.17,1,Canada,Walmart,0.006802721088435374,2023-02,8169.4412999999995
2635,2023-02-27,Melatonin,Sleep Aid,161,13.03,2097.83,0.02,0,UK,Amazon,0.0,2023-02,2097.83
2636,2023-02-27,Biotin,Vitamin,148,25.65,3796.2,0.1,3,Canada,Walmart,0.02027027027027027,2023-02,3726.9449999999997
2637,2023-02-27,Green Tea Extract,Fat Burner,164,23.34,3827.76,0.03,0,Canada,Walmart,0.0,2023-02,3827.76
2638,2023-02-27,Iron Supplement,Mineral,132,37.59,4961.88,0.02,0,Canada,Amazon,0.0,2023-02,4961.88
2639,2023-02-27,Electrolyte Powder,Hydration,137,40.79,5588.23,0.14,0,USA,Walmart,0.0,2023-02,5588.23
2640,2023-03-06,Whey Protein,Protein,145,21.32,3091.4,0.22,4,UK,iHerb,0.027586206896551724,2023-03,3024.8816
2641,2023-03-06,Vitamin C,Vitamin,155,42.14,6531.7,0.01,6,USA,iHerb,0.03870967741935484,2023-03,6281.3884
2642,2023-03-06,Fish Oil,Omega,131,22.64,2965.84,0.1,2,USA,iHerb,0.015267175572519083,2023-03,2925.088
2643,2023-03-06,Multivitamin,Vitamin,148,26.72,3954.56,0.09,4,USA,Amazon,0.02702702702702703,2023-03,3857.2992
2644,2023-03-06,Pre-Workout,Performance,162,19.99,3238.38,0.2,0,USA,Walmart,0.0,2023-03,3238.38
2645,2023-03-06,BCAA,Amino Acid,139,54.02,7508.78,0.03,0,USA,Walmart,0.0,2023-03,7508.78
2646,2023-03-06,Creatine,Performance,150,38.44,5766.0,0.11,1,UK,Walmart,0.006666666666666667,2023-03,5731.7884
2647,2023-03-06,Zinc,Mineral,132,51.05,6738.6,0.22,0,Canada,Walmart,0.0,2023-03,6738.6
2648,2023-03-06,Collagen Peptides,Protein,133,40.41,5374.53,0.18,1,UK,iHerb,0.007518796992481203,2023-03,5341.3938
2649,2023-03-06,Magnesium,Mineral,156,56.77,8856.12,0.02,0,UK,Walmart,0.0,2023-03,8856.12
2650,2023-03-06,Ashwagandha,Herbal,127,49.63,6303.01,0.14,0,USA,Amazon,0.0,2023-03,6303.01
2651,2023-03-06,Melatonin,Sleep Aid,141,38.04,5363.64,0.06,0,USA,Walmart,0.0,2023-03,5363.64
2652,2023-03-06,Biotin,Vitamin,159,32.62,5186.58,0.03,3,Canada,iHerb,0.018867924528301886,2023-03,5091.6557999999995
2653,2023-03-06,Green Tea Extract,Fat Burner,152,34.77,5285.04,0.24,3,Canada,Walmart,0.019736842105263157,2023-03,5205.7644
2654,2023-03-06,Iron Supplement,Mineral,153,26.15,4000.95,0.09,0,UK,Amazon,0.0,2023-03,4000.95
2655,2023-03-06,Electrolyte Powder,Hydration,153,48.68,7448.04,0.04,1,Canada,Walmart,0.006535947712418301,2023-03,7401.3072
2656,2023-03-13,Whey Protein,Protein,137,17.9,2452.3,0.23,0,USA,Amazon,0.0,2023-03,2452.3
2657,2023-03-13,Vitamin C,Vitamin,142,32.92,4674.64,0.01,1,UK,Walmart,0.007042253521126761,2023-03,4642.0492
2658,2023-03-13,Fish Oil,Omega,153,38.19,5843.07,0.02,2,UK,Amazon,0.013071895424836602,2023-03,5768.2176
2659,2023-03-13,Multivitamin,Vitamin,172,27.09,4659.48,0.08,0,USA,Amazon,0.0,2023-03,4659.48
2660,2023-03-13,Pre-Workout,Performance,155,32.97,5110.35,0.23,0,USA,Amazon,0.0,2023-03,5110.35
2661,2023-03-13,BCAA,Amino Acid,139,35.14,4884.46,0.08,0,UK,iHerb,0.0,2023-03,4884.46
2662,2023-03-13,Creatine,Performance,159,44.38,7056.42,0.09,1,Canada,Walmart,0.006289308176100629,2023-03,7016.0342
2663,2023-03-13,Zinc,Mineral,173,35.01,6056.73,0.21,2,Canada,Walmart,0.011560693641618497,2023-03,6001.414199999999
2664,2023-03-13,Collagen Peptides,Protein,142,44.01,6249.42,0.22,0,Canada,Walmart,0.0,2023-03,6249.42
2665,2023-03-13,Magnesium,Mineral,127,21.64,2748.28,0.07,0,Canada,iHerb,0.0,2023-03,2748.28
2666,2023-03-13,Ashwagandha,Herbal,138,56.7,7824.6,0.04,0,Canada,Walmart,0.0,2023-03,7824.6
2667,2023-03-13,Melatonin,Sleep Aid,160,15.24,2438.4,0.21,1,Canada,Walmart,0.00625,2023-03,2426.3604
2668,2023-03-13,Biotin,Vitamin,141,51.11,7206.51,0.19,3,UK,iHerb,0.02127659574468085,2023-03,7082.3127
2669,2023-03-13,Green Tea Extract,Fat Burner,172,31.19,5364.68,0.0,3,USA,Amazon,0.01744186046511628,2023-03,5271.110000000001
2670,2023-03-13,Iron Supplement,Mineral,136,26.47,3599.92,0.09,0,Canada,iHerb,0.0,2023-03,3599.92
2671,2023-03-13,Electrolyte Powder,Hydration,144,11.28,1624.32,0.1,0,UK,Walmart,0.0,2023-03,1624.32
2672,2023-03-20,Whey Protein,Protein,145,22.61,3278.45,0.22,1,Canada,Amazon,0.006896551724137931,2023-03,3260.8142
2673,2023-03-20,Vitamin C,Vitamin,141,17.11,2412.51,0.06,1,UK,Walmart,0.0070921985815602835,2023-03,2396.4266000000002
2674,2023-03-20,Fish Oil,Omega,140,34.57,4839.8,0.19,4,USA,Walmart,0.02857142857142857,2023-03,4727.7932
2675,2023-03-20,Multivitamin,Vitamin,133,25.98,3455.34,0.04,2,USA,Walmart,0.015037593984962405,2023-03,3405.4584
2676,2023-03-20,Pre-Workout,Performance,160,36.89,5902.4,0.01,2,USA,Walmart,0.0125,2023-03,5829.3578
2677,2023-03-20,BCAA,Amino Acid,161,23.27,3746.47,0.17,1,Canada,iHerb,0.006211180124223602,2023-03,3727.1558999999997
2678,2023-03-20,Creatine,Performance,152,29.06,4417.12,0.18,3,UK,iHerb,0.019736842105263157,2023-03,4345.6323999999995
2679,2023-03-20,Zinc,Mineral,150,52.78,7917.0,0.12,3,USA,iHerb,0.02,2023-03,7777.6608
2680,2023-03-20,Collagen Peptides,Protein,137,42.87,5873.19,0.22,3,Canada,Walmart,0.021897810218978103,2023-03,5772.874199999999
2681,2023-03-20,Magnesium,Mineral,155,26.57,4118.35,0.25,1,UK,Amazon,0.0064516129032258064,2023-03,4098.422500000001
2682,2023-03-20,Ashwagandha,Herbal,159,40.43,6428.37,0.1,4,USA,Walmart,0.025157232704402517,2023-03,6282.822
2683,2023-03-20,Melatonin,Sleep Aid,152,10.38,1577.76,0.14,2,UK,Amazon,0.013157894736842105,2023-03,1559.9064
2684,2023-03-20,Biotin,Vitamin,149,58.73,8750.77,0.06,1,UK,Amazon,0.006711409395973154,2023-03,8695.5638
2685,2023-03-20,Green Tea Extract,Fat Burner,125,29.0,3625.0,0.01,1,UK,Amazon,0.008,2023-03,3596.29
2686,2023-03-20,Iron Supplement,Mineral,139,59.37,8252.43,0.2,5,Canada,Walmart,0.03597122302158273,2023-03,8014.950000000001
2687,2023-03-20,Electrolyte Powder,Hydration,157,32.06,5033.42,0.2,1,USA,Amazon,0.006369426751592357,2023-03,5007.772
2688,2023-03-27,Whey Protein,Protein,157,22.67,3559.19,0.22,1,UK,Walmart,0.006369426751592357,2023-03,3541.5074
2689,2023-03-27,Vitamin C,Vitamin,139,30.89,4293.71,0.19,1,Canada,iHerb,0.007194244604316547,2023-03,4268.6891
2690,2023-03-27,Fish Oil,Omega,146,39.22,5726.12,0.1,0,Canada,iHerb,0.0,2023-03,5726.12
2691,2023-03-27,Multivitamin,Vitamin,168,53.16,8930.88,0.09,2,UK,iHerb,0.011904761904761904,2023-03,8834.128799999999
2692,2023-03-27,Pre-Workout,Performance,171,38.35,6557.85,0.19,3,USA,iHerb,0.017543859649122806,2023-03,6464.659500000001
2693,2023-03-27,BCAA,Amino Acid,151,47.88,7229.88,0.21,2,USA,iHerb,0.013245033112582781,2023-03,7154.2296
2694,2023-03-27,Creatine,Performance,148,28.13,4163.24,0.03,0,USA,Walmart,0.0,2023-03,4163.24
2695,2023-03-27,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon,0.0,2023-03,6309.06
2696,2023-03-27,Collagen Peptides,Protein,131,23.39,3064.09,0.14,4,USA,Walmart,0.030534351145038167,2023-03,2983.6284
2697,2023-03-27,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon,0.0,2023-03,3120.8
2698,2023-03-27,Ashwagandha,Herbal,161,37.83,6090.63,0.06,1,UK,iHerb,0.006211180124223602,2023-03,6055.0698
2699,2023-03-27,Melatonin,Sleep Aid,164,53.55,8782.2,0.16,4,UK,Walmart,0.024390243902439025,2023-03,8602.272
2700,2023-03-27,Biotin,Vitamin,142,44.51,6320.42,0.1,3,USA,iHerb,0.02112676056338028,2023-03,6200.243
2701,2023-03-27,Green Tea Extract,Fat Burner,146,52.64,7685.44,0.16,0,USA,iHerb,0.0,2023-03,7685.44
2702,2023-03-27,Iron Supplement,Mineral,151,48.93,7388.43,0.08,1,UK,iHerb,0.006622516556291391,2023-03,7343.414400000001
2703,2023-03-27,Electrolyte Powder,Hydration,162,17.93,2904.66,0.1,1,UK,iHerb,0.006172839506172839,2023-03,2888.5229999999997
2704,2023-04-03,Whey Protein,Protein,174,24.85,4323.9,0.06,3,Canada,Walmart,0.017241379310344827,2023-04,4253.822999999999
2705,2023-04-03,Vitamin C,Vitamin,156,28.85,4500.6,0.13,1,UK,Walmart,0.00641025641025641,2023-04,4475.5005
2706,2023-04-03,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon,0.011976047904191617,2023-04,9158.1446
2707,2023-04-03,Multivitamin,Vitamin,124,33.85,4197.4,0.11,1,Canada,Amazon,0.008064516129032258,2023-04,4167.273499999999
2708,2023-04-03,Pre-Workout,Performance,176,32.59,5735.84,0.05,3,Canada,Amazon,0.017045454545454544,2023-04,5642.9585
2709,2023-04-03,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon,0.022727272727272728,2023-04,5799.0522
2710,2023-04-03,Creatine,Performance,152,39.23,5962.96,0.11,1,USA,Amazon,0.006578947368421052,2023-04,5928.0453
2711,2023-04-03,Zinc,Mineral,127,19.89,2526.03,0.14,1,Canada,Walmart,0.007874015748031496,2023-04,2508.9246000000003
2712,2023-04-03,Collagen Peptides,Protein,154,31.06,4783.24,0.21,1,USA,Amazon,0.006493506493506494,2023-04,4758.7026
2713,2023-04-03,Magnesium,Mineral,155,42.67,6613.85,0.21,4,Canada,iHerb,0.025806451612903226,2023-04,6479.0128
2714,2023-04-03,Ashwagandha,Herbal,153,38.19,5843.07,0.04,3,USA,iHerb,0.0196078431372549,2023-04,5733.0828
2715,2023-04-03,Melatonin,Sleep Aid,170,24.02,4083.4,0.04,2,Canada,iHerb,0.011764705882352941,2023-04,4037.2816000000003
2716,2023-04-03,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon,0.006993006993006993,2023-04,6191.067999999999
2717,2023-04-03,Green Tea Extract,Fat Burner,151,12.81,1934.31,0.16,2,Canada,iHerb,0.013245033112582781,2023-04,1912.7892
2718,2023-04-03,Iron Supplement,Mineral,161,21.31,3430.91,0.24,6,USA,Walmart,0.037267080745341616,2023-04,3333.7364
2719,2023-04-03,Electrolyte Powder,Hydration,142,26.91,3821.22,0.24,0,UK,iHerb,0.0,2023-04,3821.22
2720,2023-04-10,Whey Protein,Protein,150,26.3,3945.0,0.16,0,Canada,Walmart,0.0,2023-04,3945.0
2721,2023-04-10,Vitamin C,Vitamin,162,27.98,4532.76,0.08,1,USA,iHerb,0.006172839506172839,2023-04,4507.0184
2722,2023-04-10,Fish Oil,Omega,135,14.18,1914.3,0.21,0,UK,Walmart,0.0,2023-04,1914.3
2723,2023-04-10,Multivitamin,Vitamin,142,37.75,5360.5,0.03,3,USA,Amazon,0.02112676056338028,2023-04,5250.6475
2724,2023-04-10,Pre-Workout,Performance,148,35.05,5187.4,0.15,1,Canada,Amazon,0.006756756756756757,2023-04,5157.6075
2725,2023-04-10,BCAA,Amino Acid,138,32.01,4417.38,0.1,2,USA,Walmart,0.014492753623188406,2023-04,4359.762
2726,2023-04-10,Creatine,Performance,157,26.94,4229.58,0.1,0,USA,Amazon,0.0,2023-04,4229.58
2727,2023-04-10,Zinc,Mineral,140,59.81,8373.4,0.18,0,UK,Amazon,0.0,2023-04,8373.4
2728,2023-04-10,Collagen Peptides,Protein,148,56.17,8313.16,0.15,0,USA,iHerb,0.0,2023-04,8313.16
2729,2023-04-10,Magnesium,Mineral,153,26.87,4111.11,0.1,2,UK,iHerb,0.013071895424836602,2023-04,4062.7439999999997
2730,2023-04-10,Ashwagandha,Herbal,172,49.49,8512.28,0.04,1,USA,Amazon,0.005813953488372093,2023-04,8464.769600000001
2731,2023-04-10,Melatonin,Sleep Aid,151,41.75,6304.25,0.07,2,Canada,Walmart,0.013245033112582781,2023-04,6226.595
2732,2023-04-10,Biotin,Vitamin,162,19.04,3084.48,0.16,5,UK,Amazon,0.030864197530864196,2023-04,3004.512
2733,2023-04-10,Green Tea Extract,Fat Burner,154,10.86,1672.44,0.08,0,USA,Amazon,0.0,2023-04,1672.44
2734,2023-04-10,Iron Supplement,Mineral,162,22.93,3714.66,0.08,1,UK,iHerb,0.006172839506172839,2023-04,3693.5643999999998
2735,2023-04-10,Electrolyte Powder,Hydration,170,42.81,7277.7,0.1,2,Canada,Amazon,0.011764705882352941,2023-04,7200.642
2736,2023-04-17,Whey Protein,Protein,146,41.72,6091.12,0.15,1,UK,Amazon,0.00684931506849315,2023-04,6055.657999999999
2737,2023-04-17,Vitamin C,Vitamin,135,30.76,4152.6,0.16,3,UK,Amazon,0.022222222222222223,2023-04,4075.0848000000005
2738,2023-04-17,Fish Oil,Omega,116,19.69,2284.04,0.13,1,Canada,Amazon,0.008620689655172414,2023-04,2266.9097
2739,2023-04-17,Multivitamin,Vitamin,158,39.72,6275.76,0.22,3,UK,iHerb,0.0189873417721519,2023-04,6182.8152
2740,2023-04-17,Pre-Workout,Performance,169,19.88,3359.72,0.0,2,Canada,Walmart,0.011834319526627219,2023-04,3319.9599999999996
2741,2023-04-17,BCAA,Amino Acid,174,41.85,7281.9,0.19,4,UK,Walmart,0.022988505747126436,2023-04,7146.306
2742,2023-04-17,Creatine,Performance,144,37.15,5349.6,0.1,0,USA,iHerb,0.0,2023-04,5349.6
2743,2023-04-17,Zinc,Mineral,159,47.35,7528.65,0.09,1,UK,Walmart,0.006289308176100629,2023-04,7485.5615
2744,2023-04-17,Collagen Peptides,Protein,145,38.12,5527.4,0.03,0,USA,Amazon,0.0,2023-04,5527.4
2745,2023-04-17,Magnesium,Mineral,160,57.95,9272.0,0.13,5,UK,iHerb,0.03125,2023-04,9019.9175
